"Country","Name","Race","Profession","Religion","Deity","Age","Date"
"Tsolyáni","Tsomu hi?","H","Warrior","Change","Vimúhla",32,"2354 AS"
"Tsolyáni","Tsomukh Bá Kal","H","Prestess","Stability","Hnálla",18,"2354 AS"
"Tsolyáni","Tsomukh Pathaikhra","H","Priestess","Change","Dlamélish",32,"2354 AS"
"Tsolyáni","Tsa'a","H","Child","Unk","Unk","Unk","2372 AS"
"Tsolyáni","Tsuboga hiKétkolel","H","Soldier","Change","Vimúhla",38,"2354 AS"
"Tsolyáni","Tsúmikel hiTánkolel","H","Lord","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Tsúmikel hiTengetláku","H","Soldier","Change","Vimúhla",49,"2354 AS"
"Tsolyáni","Tsúnimel hiNyetl","H","Courtesan","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Tsurána hiFesrengála","H","Priestess","Stability","Belkhánu",20,"2369 AS"
"Tsolyáni","Tsurugathhi hiMarukku","H","Sailor","Change","Sárku",43,"2354 AS"
"Tsolyáni","Tsútel hiHketoketl","H","Priest","Stability","Chegárra",20,"2369 AS"
"Tsolyáni","Tsútel hiVoruséka","H","Priest","Change","Ksárul",65,"2354 AS"
"Tsolyáni","Tsu'unamo hi?","H","Soldier","Change","Vimúhla",32,"2354 AS"
"Tsolyáni","Tulivé Íto","H","Shopkeeper","Change","Sárku","Jáij","2354 AS"
"Tsolyáni","Tukkolén hiViridáme","H","Scholar","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Túlkesh hiDaishúna","H","Priest","Change","Ksárul",32,"2354 AS"
"Tsolyáni","Túlkesh hiNraga","H","Unk","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Túlkesh Kázha hiMawár","H","Priest","Stability","Karakán",47,"2354 AS"
"Tsolyáni","Tumrel hiViriktami","H","Soldier","Stability","Karakán",25,"2354 AS"
"Tsolyáni","Tunmrisan hiCharjetlu","H","Priest","Change","Sárku",64,"2354 AS"
"Tsolyáni","Tunukai hiMurusa","H","Priest","Change","Vimúhla",30,"2354 AS"
"Tsolyáni","Tuon hiNarodu","H","Armorer","Change","Vimúhla",32,"2354 AS"
"Tsolyáni","Tureng hiVaishu","H","Soldier","Unk","Unk",32,"2354 AS"
"Tsolyáni","Turgéru hiHáqtlas","H","Priest","Stability","Keténgku",52,"2354 AS"
"Tsolyáni","Túrisan hiKuradu","H","Priest","Change","Ksárul","Unk","2354 AS"
"Tsolyáni","Túrisan hiSóruna","H","Administrator","Unk","Unk",29,"2354 AS"
"Tsolyáni","Túrisu Ssá hiVáika","H","Priest","Stability","Qón","Unk","2354 AS"
"Tsolyáni","Turshánmu hiSsurmuteth","H","Sorcerer","Stability","Belkhánu",32,"2354 AS"
"Tsolyáni","Turúm hiCheshkósa","H","Scholar","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Turzaq Gamulu Diqqushsha","H","Thief","Change","Ksárul",42,"2354 AS"
"Tsolyáni","Tu'únme hiChakotlékka","H","Writer","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Ubáisa hiNrashkému","H","Priest","Stability","Keténgku",16,"2354 AS"
"Tsolyáni","Ugétme hiDautlésa","H","Priest","Change","Sárku",63,"2354 AS"
"Tsolyáni","Uhdla hiRi'inyússa","H","Unk","Unk","Unk","Unk","2372 AS"
"Tsolyáni","Úja hiShahad","H","Slave","Change","Vimúhla","Dead","2360 AS"
"Tsolyáni","Ukáira hiMináqu","H","Priest","Stability","Keténgku",49,"2354 AS"
"Tsolyáni","Uma hiChatura","H","Unk","Change","Vimúhla",28,"2354 AS"
"Tsolyáni","Únuka Kaichén","H","Famous Gambler","Unk","Unk","Died","2133 AS"
"Tsolyáni","Uresh hiTenguna","H","Sailor","Change","Vimúhla",32,"2354 AS"
"Tsolyáni","Urfa hiUsena","H","Clan Guard","Change","Vimúhla","Unk","2372 AS"
"Tsolyáni","Urude hiPerchuno","H","Unk","Change","Sárku",32,"2354 AS"
"Tsolyáni","Urukai hiKharsan","H","Unk","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Urutlen hiUsena","H","Priest","Stability","Thúmis","Unk","2372 AS"
"Tsolyáni","Uqétme hiDautlésa","H","Priest","Change","Sárku",50,"2354 AS"
"Tsolyáni","Usen hiMasodla","H","Soldier","Change","Vimúhla",32,"2354 AS"
"Tsolyáni","Úsha hiMirigdáme","H","Priestess","Stability","Avánthe",29,"2354 AS"
"Tsolyáni","Usku Vríddi","H","Leader","Change","Vimúhla","Unk","2354 AS"
"Tsolyáni","Utzar hiKusrem","H","Unk","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Vajésh hiSsórvu","H","Priestess","Change","Ksárul","Unk","2354 AS"
"Tsolyáni","Varchu hiCharken","H","Soldier","Change","Vimúhla/Chiténg","Unk","2354 AS"
"Tsolyáni","Vársü hiChéttukeng","H","Priest","Change","Sárku",48,"2354 AS"
"Tsolyáni","Vasmur hiArchane","H","Sailor","Stability","Belkhánu",32,"2354 AS"
"Tsolyáni","Vathek hiCxwtlqo'or","H","Priest","Change","Ksárul","Unk","2354 AS"
"Tsolyáni","Vayamasu hiSsánmirin","H","Soldier","Stability","Hnálla",41,"2354 AS"
"Tsolyáni","Vayúma Sú Tlakotáni","H","Empress, 916-945 AS","Stability","Avánthe/Thúmis","Unk","916 AS"
"Tsolyáni","Vazhan hiTetengkáino","H","Priest","Change","Grugánu",15,"2354 AS"
"Tsolyáni","Vékka hiSacháru","H","Soldier","Unk","Unk","Unk","2367 AS"
"Tsolyáni","Vennúre hiQu'úrus","H","Official","Stability","Avánthe",49,"2354 AS"
"Tsolyáni","Veredún hiMeshkénu","H","Scholar","Change","Vimúhla","Unk","1242 AS"
"Tsolyáni","Verudash hiTeshukane","H","Lord","Change","Sárku",25,"2354 AS"
"Tsolyáni","Verusha hiBalam","H","Warrior","Unk","Unk",32,"2354 AS"
"Tsolyáni","Verússa hiNakkolél","H","Priest-Soldier","Stability","Qón",34,"2374 AS"
"Tsolyáni","Verússa hiSirukel","H","Agent","Change","Vimúhla",25,"2354 AS"
"Tsolyáni","Veshetl hiTikéshmu","H","Priest","Change","Vimúhla",14,"2354 AS"
"Tsolyáni","Veshtaru hiChaishyáni","H","Soldier","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Vichán hiSénkoru","H","Unk","Unk","Unk","Unk","2364 AS"
"Tsolyáni","Vidlákte hiSesmuga","H","Soldier","Change","Ksárul",22,"2354 AS"
"Tsolyáni","Vikkashegara hiDulumésa","H","Priest","Change","Ksárul",32,"2354 AS"
"Tsolyáni","Vile hiKaisa","H","Cook","Change","Wurú",51,"2354 AS"
"Tsolyáni","Vileshu hiNaitla","H","Priest","Change","Ksárul","Unk","2354 AS"
"Tsolyáni","Vimcholku hi?","H","Lay Priest","Stability","Keténgku",27,"2354 AS"
"Tsolyáni","Vimodaya Silitlenish","H","Legation Guard","Unk","Unk",34,"2354 AS"
"Tsolyáni","Vinchán hiMeshkutáne","H","Priest","Change","Ksárul","Unk","2354 AS"
"Tsolyáni","Vine hiTlélsu","H","Lady","Change","Sárku",18,"2354 AS"
"Tsolyáni","Vinúe hi?","H","Soldier","Change","Vimúhla/Chiténg","Unk","2361 AS"
"Tsolyáni","Vira hiTiskolen","H","Priest","Change","Ksárul",32,"2354 AS"
"Tsolyáni","Viramish hiSayana","H","Unk","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Virsái Vríddi","H","Clan Master","Change","Vimúhla/Chiténg",62,"2354 AS"
"Tsolyáni","Vírudai hiNarkome","H","Merchant","Change","Vimúhla",32,"2354 AS"
"Tsolyáni","Vírudai hiViridáme","H","Clan Master","Stability","Unk","Unk","2370 AS"
"Tsolyáni","Víru Cháyu hiHuméva","H","Official","Change","Durritlámish",60,"2354 AS"
"Tsolyáni","Visán hi?","H","Merchant","Change","Ksárul","Unk","2354 AS"
"Tsolyáni","Visán hiBurusá","H","Poet","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Visán hiJarásh","H","Clan Guard","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Visán hiMarassu","H","Dandy","Unk","Unk","UNk","2354 AS"
"Tsolyáni","Visán hiPayaka","H","Soldier","Change","Ksárul",32,"2354 AS"
"Tsolyáni","Visán hiVraisúna","H","Merchant","Unk","Unk",21,"2369 AS"
"Tsolyáni","Visárga Kuyumaénish","H","Priest","Stability","Unk","Unk","2374 AS"
"Tsolyáni","Visárga Kuyamrenish","H","Priest","Stability","Thúmis",75,"2354 AS"
"Tsolyáni","Visháya hiMránu","H","Priestess","Stability","Chegárra",34,"2374 AS"
"Tsolyáni","Visháya hiMrékka","H","Soldier","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Vishétru hiKáresil","H","Priest","Change","Grugánu",31,"2354 AS"
"Tsolyáni","Viumél hiArkódu","H","Weapon Instructor","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Viyaz Birraku","H","Hostel Keeper","Unk","Unk",32,"2354 AS"
"Tsolyáni","Vizan hiNidran","H","Priest","Stability","Thúmis","Unk","2372 AS"
"Tsolyáni","Vorússa hiTukkolén","H","Priest","Change","Sárku",29,"2354 AS"
"Tsolyáni","Vorg-n'gha","Páchi","Priest","Change","Ksárul","Unk","2354 AS"
"Tsolyáni","Vorsha hiSsaivra","H","Priest","Stability","Avánthe",35,"2354 AS"
"Tsolyáni","Vortumoi hiChusu","H","Unk","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Vorússa hiTukkolén","H","Priest","Change","Sárku",42,"2354 AS"
"Tsolyáni","Vrahama hiTsizéna","H","Retired Soldier","Change","Sárku/Durritlámish","Old","2354 AS"
"Tsolyáni","Vrakku hi?","H","Merchant","Unk","Unk",15,"2354 AS"
"Tsolyáni","Vrána hiPávu","H","Priest","Change","Ksárul",48,"2354 AS"
"Tsolyáni","Vresésh Vrérers hiVrésaka","H","Clan Elder","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Vresmu hiKarkinel","H","Priest","Change","Ksárul",47,"2354 AS"
"Tsolyáni","Vretl Ússet hiZavénnu","H","Weapon Instructor","Change","Vimúhla","40s","2354 AS"
"Tsolyáni","Vrí hiKaku'un","H","Armorer","Change","Ksárul",32,"2354 AS"
"Tsolyáni","Vrí hiKakúvu","H","Armorer","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Vrí hiVarúse","H","Armorer","Unk","Unk",25,"2354 AS"
"Tsolyáni","Vridyádu hiChitten","H","Unk","Unk","Unk","Unk","2362 AS"
"Tsolyáni","Vridékka hiTlélsu","H","Priest","Change","Sárku",59,"2354 AS"
"Tsolyáni","Vri'ér hiZushái","H","Astrologer","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Vriggétsu Dnásh","H","Ruler","Unk","Unk","Unk","1699 AS"
"Tsolyáni","Vriméshtu hiChaimanor","H","Clan Elder","Change","Unk","Unk","2354 AS"
"Tsolyáni","Vringayékmu hiKhorsán","H","Priest","Stability","Thúmis","Dead","2354 AS"
"Tsolyáni","Vrinsha hiSsarananu","H","Aridáni Soldier","Change","Hriháyal",29,"2354 AS"
"Tsolyáni","Vrisa hiKétkolel","H","Child","Unk","Unk",12,"2354 AS"
"Tsolyáni","Vrîshmuyél hi?","H","Astronomer","Stability","Thúmis","Unk","2360 AS"
"Tsolyáni","Vrishtára hiAuvésu","H","Soldier","Change","Sárku",51,"2354 AS"
"Tsolyáni","Vrishtára hiAuvésu","H","Soldier","Change","Sárku/Durritlámish","Dead","1074 AS"
"Tsolyáni","Vrishtára hiTlekomu","H","Unk","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Vriyatal hiSemen","H","Fief Holder","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Vroggá Dzh-Urrú","Páchi","Soldier","Páchi","Unk","Unk","2354 AS"
"Tsolyáni","Vrog-n-gha","Páchi","Priest","Change","Ksárul","Unk","2354 AS"
"Tsolyáni","Vrunu hiChankusa","H","Priest","Change","Vimúhla",31,"2354 AS"
"Tsolyáni","Vtlen hiTikéshmu","H","Soldier","Stability","Karakán",35,"2354 AS"
"Tsolyáni","Vunársa hiMéshtine","H","Soldier","Change","Hrü'ú","Dead","750 AS"
"Tsolyáni","Vurosa hiTukún","H","Clan Master","Stability","Hnálla",45,"2354 AS"
"Tsolyáni","Vurshe hiHehésha","H","Priest","Stability","Thúmis","Dead","2100 AS"
"Tsolyáni","Vuthé hiKhanúma","H","Soldier","Change","Sárku/Durritlámish","Dead","810 AS"
"Tsolyáni","Wachénu hiGallái","H","Official","Stability","Chegárra",24,"2354 AS"
"Tsolyáni","Waréka hiNaoma","H","Unk","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Wareka hiSanusái","H","Priest","Stability","Thúmis","Unk","2360 AS"
"Tsolyáni","Warlord of Béy Sü","H","Ruler","Unk","Unk","Dead","1010 AS"
"Tsolyáni","Warlord of Tumíssa","H","Ruler","Unk","Unk","Dead","40 AS"
"Tsolyáni","Warlord of the West","H","Ruler","Unk","Unk","Dead","1010 AS"
"Tsolyáni","Warukh hiMarugha","H","Warrior","Stability","Drá",30,"2354 AS"
"Tsolyáni","Warusa hiChaken","H","Soldier","Change","Ksárul",23,"2354 AS"
"Tsolyáni","Warusa hiCheken","H","Temple Guard","Change","Ksárul","Unk","2354 AS"
"Tsolyáni","Washáye'e ""Khéti-Rér"" hiShesánu","H","Kite Maker","Stability","Avánthe",39,"2354 AS"
"Tsolyáni","Wendikho hiChagotlékka","H","Official","Unk","Unk",32,"2354 AS"
"Tsolyáni","Wésmu hiChúritle","H","Lay Priest","Change","Grugánu",44,"2354 AS"
"Tsolyáni","Wesseku hiTánkolel","H","Soldier","Unk","Unk",32,"2354 AS"
"Tsolyáni","Wi'sau hiNeza","H","Priest","Change","Ksárul","Unk","2372 AS"
"Tsolyáni","Worusa hiCheken","H","Temple Guard","Change","Ksárul",23,"2354 AS"
"Tsolyáni","Xantori hi?","H","Assassin","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Yaliemra hiGangassa","H","Priest-Soldier","Stability","Belkhánu",37,"2354 AS"
"Tsolyáni","Yamashan hiTukun","H","Unk","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Yamáshsha hiKorokól","H","Priest-Soldier","Change","Wurú",36,"2354 AS"
"Tsolyáni","Yársa hiHyáguru","H","Priest","Change","Vimúhla","Unk","2354 AS"
"Tsolyáni","Yangtze hiChiang","H","Fief Holder","Stability","Karakán",27,"2354 AS"
"Tsolyáni","Yarkmu hiTánkolel","H","Official","Unk","Unk",54,"2354 AS"
"Tsolyáni","Yeluteng hiKadobar","H","Clan Elder","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Yélyo Bzü'ürh","Páchi","Speaker","Páchi","Unk","Unk","2354 AS"
"Tsolyáni","Yuli hiAska'ath","H","Potter","Change","Unk","Old","2354 AS"
"Tsolyáni","Yuninash hiAnchólbel","H","Official","Unk","Unk",32,"2354 AS"
"Tsolyáni","Zága hiKru","H","Official","Stability","Karakán",53,"2354 AS"
"Tsolyáni","Zagar hiTessuken","H","Official","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Záitru hiChuhó","H","Priestess","Stability","Thúmis",38,"2354 AS"
"Tsolyáni","Zaklén Vríddi","H","Soldier","Change","Vimúhla",32,"2361 AS"
"Tsolyáni","Zalusa hiChraina","H","Priestess","Change","Vimúhla",27,"2354 AS"
"Tsolyáni","Zantlan hiEvegaz","H","Sorcerer","Change","Vimúhla/Chiténg","Unk","2354 AS"
"Tsolyáni","Zarano Íto","H","Kept Man","Change","Unk","Unk","2354 AS"
"Tsolyáni","Zarén hiBalam","H","Bureaucrat","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Zarén hiMurudu","H","Unk","Stability","Unk","Unk","2372 AS"
"Tsolyáni","Zarén hiDelashái","H","Priest","Stability","Thúmis","Unk","2360 AS"
"Tsolyáni","Zekkumet Ssamadan","H","Unk","Unk","Unk",30,"2354 AS"
"Tsolyáni","Zhana hiKarsuku","H","Priestess","Change","Dlamélish",28,"2354 AS"
"Tsolyáni","Zhántlo ""Snéship"" hiShesánu","H","Connoisseur","Stability","Avánthe","Unk","2354 AS"
"Tsolyáni","Zhatlásh hiChanalú","H","Official","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Zhávadu hiYé","H","Sorceress","Change","Vimúhla",25,"2354 AS"
"Tsolyáni","Zhigáyu hiHómesu","H","Clan Master","Change","Dlamélish",53,"2354 AS"
"Tsolyáni","Zhitlakh hiSomerontur","H","Warrior","Change","Chiténg","Unk","2354 AS"
"Tsolyáni","Zhrída ""Bakhnát"" hiHanélmu","H","Slaver","Stability","Hnálla",54,"2354 AS"
"Tsolyáni","Zhu'ón hi?","H","Prison Guard","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Zhurak hiUsena","H","Lay Priest","Stability","Thúmis","Unk","2372 AS"
"Tsolyáni","Zhurdok hiOnel","H","Unk","Unk","Unk","Unk","2372 AS"
"Tsolyáni","Ziggutu Gamulu Ga'uzu","H","Thief","Unk","Unk",24,"2354 AS"
"Tsolyáni","Zina hiSheshqolu","H","Priestess","Change","Ksárul",21,"2354 AS"
"Tsolyáni","Ziya Vríddi","H","Lord","Change","Vimúhla",32,"2354 AS"
"Tsolyáni","Ziya vuMakkocháqu","H","Warrior","Stability","Qón","Unk","2354 AS"
"Tsolyáni","Zizháka hiVazhu","H","Priestess","Change","Chiténg",16,"2362 AS"
"Tsolyáni","Znaqülu hiGúrika","H","Priest","Stability","Thúmis","Unk","2360 AS"
"Tsolyáni","Znayáshu hiMaroda","H","Unk","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Znayáshu hiTukun","H","Unk","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Znayáshu hiVrazhimü","H","Priest-Soldier","Stability","Karakán",39,"2354 AS"
"Tsolyáni","Zoltan hiSholar","H","Clan Elder","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Zoltanhi Sholar","H","Soldier","Unk","Unk","Dead","1330 AS"
"Tsolyáni","Zorel hiSsayeti","H","Official","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Zuara Tlakotáni","H","Lady","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Zu'ara hiVíridun","H","Soldier","Change","Ksárul",24,"2354 AS"
"Tsolyáni","Zün'iné hiVazhü","H","Official","Change","Chiténg",32,"2354 AS"
"Tsolyáni","Zúrome hiViridáme","H","Priest","Change","Vimúhla",45,"2354 AS"
"Tsolyáni","Zurunár Klálo hiVríga","H","Priest","Change","Sárku",49,"2354 AS"
"Tsolyáni","Zuthau hiTlekku","H","Cartographer","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Zuságha hiZahagán","H","Official","Unk","Unk","Unk","2354 AS"
"Tsolyáni","Zyine hiVazhu","H","Official","Change","Chiténg",32,"2354 AS"
"Tsolyáni","? Tlakotáni","H","Prince","Unk","Unk",32,"2354 AS"
"Tsolyáni","? Tlakotáni","H","Prince","Unk","Unk",32,"2354 AS"
"Tsolyáni","? Tlakotáni","H","Prince or Princess","Unk","Unk",32,"2354 AS"
"Tsolyáni","? Tlakotáni","H","Princess","Unk","Unk",18,"2354 AS"
"Tsolyáni","? Tlakotáni","H","Princess","Stability","Avánthe",32,"2354 AS"
"Tsolyáni","? Tlakotáni","H","Princess","Change","Ksárul",32,"2354 AS"
"Unk","Achen","H","Elóya's Bodyguard","Unk","Unk","Unk","Unk"
"Unk","Ardzá","H","Wizard","Unk","Unk","Unk","Unk"
"Unk","Burukétü","H","Wizard","Unk","Unk","Unk","Unk"
"N'lüssa","Chirené Bakál","H","Wizard","Unk","Unk","Unk","Unk"
"Unk","Elóya the Recondite","H","Wizard","Unk","Unk","Unk","Unk"
"Unk","Eylóa","H","Wizard","Unk","Unk","Unk","Unk"
"Livyáni","Harkuz","H","Wizard","Unk","Unk","Unk","Unk"
"Unk","Isínju","H","Wizard","Unk","Unk","Unk","Unk"
"Unk","Kakán Tisélma","H","Sweet Maiden","Unk","Unk","Unk","Unk"
"Unk","Kcharándu","H","Wizard","Unk","Unk","Unk","Unk"
"Unk","K'kes","H","College","Unk","Unk","Unk","Unk"
"Salarvyá","Metállja ","H","Wizard","Unk","Unk","Unk","Unk"
"Éngsvanyáli","Méttukeng of Gánga","H","College","Unk","Unk","Unk","Unk"
"Unk","Mriyántla Chomúa","H","Wizard","Unk","Unk","Dead","3560 AP"
"Unk","Nyélmu","H","Wizard","Unk","Unk","Unk","Unk"
"Unk","Paláktin Marrushál","H","See Metállja","Unk","Unk","Unk","Unk"
"Unk","Pendáte ","H","Wizard","Unk","Unk","Unk","No K"
"Unk","Porográts Duqúno of Nuru'ún","H","Wizard","Unk","Unk","Unk","Unk"
"Unk","Qiyor","H","Wizard","Unk","Unk","Unk","Unk"
"Unk","Ruvadis","H","Wizard","Unk","Unk","Unk","No K"
"Unk","Sarvodáya Di'éla","H","Wizard","Pariah","Unk","Unk","Unk"
"Unk","Súbadim","H","Wizard","Unk","Unk","Unk","No K"
"Unk","Thakén the Wise","H","Wizard","Unk","Unk","Unk","Unk"
"Unk","Thómar the Ever-Living","H","Wizard","Change","Ksárul",47,"2354 AS"
"Unk","Thukén","H","Wizard","Unk","Unk","Unk","Unk"
"Unk","Torisú","H","Wizard","Unk","Unk","Unk","Unk"
"Unk","Torrégh Édu","H","Wizard","Unk","Unk","Unk","Unk"
"N'lüssa","Torrégh Édu","N'lus","Poet","Unk","Unk","Unk","Unk"
"Bednálljan","Turshánmü","H","Wizard","Unk","Unk","Unk","Unk"
"Unk","Tyélqu Dyáq","H","Wizard","Unk","Unk","Unk","Unk"
"Livyáni","Vu'é","H","Wizard","Shadow","Unk","Unk","2nd Ep"
"Unk","Yoqelne","Unk","Unk","Unk","Unk","Unk","Unk"
"Unk","Wába","H","Unk","Unk","Unk","Unk","Unk"
"Yán Kór","Áld Vishetru","H","Ruler","Stability","One of Light",45,"2354 AS"
"Yán Kór","Alúja the Mihálli","Mih","Sorcerer","Mihálli","Unk","Unk","2354 AS"
"Yán Kór","Bárgdil","N'lüs","Soldier","Change","Vimúhla","Unk","2354 AS"
"Yán Kór","Bélkhet Éle Fáiz","H","See Déq Dimáni",,,,
"Yán Kór","Bésa","H","Aridáni Soldier","Unk","Unk","Unk","2361 AS"
"Yán Kór","Bueaqsha Hoyogon","H","Soldier","Change","Vimúhla",32,"2354 AS"
"Yán Kór","Burdán Morituúne","H","Lord-Soldier","Unk","Unk","Unk","2354 AS"
"Yán Kór","Cha-latk-ku","PFolk","Warrior","PFolk","Unk",32,"2354 AS"
"Yán Kór","Chnau Ssu-tla","H","Soldier","Unk","Unk",32,"2354 AS"
"Yán Kór","Chnúle of Krél","H","Clan Leader-Soldier","Unk","Unk","Unk","2354 AS"
"Yán Kór","Dáiche Hetrudákte","H","Soldier","Unk","Unk",32,"2354 AS"
"Yán Kór","Déq Dimáni","H","Priestess-Soldier-Ruler","Change","Lord of Sacrifice",16,"2355 AS"
"Yán Kór","Dókku Khéssa Tíu","H","Servant","Unk","Unk","Unk","2361 AS"
"Yán Kór","Dókku Khéssa Tíu","H","See Rídek Chná Áld",,,,
"Yán Kór","Drú Mashtikáne","H","Soldier","Unk","Unk","Unk","2354 AS"
"Yán Kór","Dumiélu","H","Sailor","Unk","Unk","Unk","2354 AS"
"Yán Kór","Dzá Uyó-Eyóa","Hláka","Soldier","Hláka","Unk","Unk","2354 AS"
"Yán Kór","Fésh Garútta","H","Clan Leader-Soldier","Unk","Unk","Unk","2354 AS"
"Yán Kór","Fú Shi'í","Unk","Sorcerer-Soldier","Unk","Unk",32,"2354 AS"
"Yán Kór","Fyenk Aqmaisha","H","Unk","Unk","Unk",21,"2354 AS"
"Yán Kór","Garutta Fesh","H","Lord","Unk","Unk",32,"2354 AS"
"Yán Kór","Ghuro Sa Hehele","H","Soldier","Unk","Unk",32,"2354 AS"
"Yán Kór","Giréda the Mihálli","Mih","Sorcerer","Mihálli","Unk","Unk","2361 AS"
"Yán Kór","Grázhu Okhón","H","Weapon Instructor","Unk","Unk","Unk","2354 AS"
"Yán Kór","Hehek Tru-dha","H","Soldier","Unk","Unk",32,"2354 AS"
"Yán Kór","Hehele Ghuru Sa","H","Soldier","Unk","Unk",32,"2354 AS"
"Yán Kór","Hesha Zhu","H","Lord","Unk","Unk",32,"2354 AS"
"Yán Kór","H'hranka hiKaggmodu","H","Priest","Stability","Belkhánu","Unk","2354 AS"
"Yán Kór","Hishén Qaqáa","H","Lord-Soldier","Unk","Unk","Unk","2354 AS"
"Yán Kór","Hmoqòór Gánmrul","H","Clan Leader-Soldier","Unk","Unk","Unk","2354 AS"
"Yán Kór","Hokoida Niktanbo","H","Clan Lord","Unk","Unk",32,"2354 AS"
"Yán Kór","Hoyógon Buráqsha","H","Soldier","Unk","Unk","Unk","2354 AS"
"Yán Kór","Hrís Álni Ku'árch","H","Lady","Unk","Unk","Unk","2361 AS"
"Yán Kór","Hsú Ssí","Shén","Soldier","Shén","Unk","Unk","2354 AS"
"Yán Kór","Hu'myék of Dháru","H","Aridáni Soldier","Unk","Unk",32,"2354 AS"
"Yán Kór","Jái Chása Vedlan","H","Good Clan Woman","Unk","Unk","Unk","2361 AS"
"Yán Kór","Kái Vríshan Tlárik","H","Soldier","Unk","Unk","Unk","2361 AS"
"Yán Kór","Ka'ám Nyél Chárshu","H","Lord-Soldier","Unk","Unk","Unk","2354 AS"
"Yán Kór","Kárcha of Kárcha Sárk","H","Lord-Soldier","Unk","Unk",32,"2354 AS"
"Yán Kór","Kórmu Saqomé","H","Lord-Soldier","Unk","Unk","Unk","2354 AS"
"Yán Kór","Kriyor Zhu","H","Clan Lord","Unk","Unk",32,"2354 AS"
"Yán Kór","Ku'árch","H","Clan Lord-Soldier","Unk","Unk",32,"2354 AS"
"Mudállu","Kü Tlá Shké","H","Lord-Soldier","Change","Sur (Sárku)","Unk","2354 AS"
"Yán Kór","Mashitikane Dru","H","Soldier","Unk","Unk",32,"2354 AS"
"Yán Kór","Mi'itlénish","H","Soldier","Unk","Unk","Unk","2354 AS"
"Yán Kór","Mmír Chná Qaqél","H","Princess-Soldier","Unk","Unk",32,"2354 AS"
"Yán Kór","Morituune Burdan","H","Soldier","Unk","Unk",32,"2354 AS"
"Yán Kór","Múa Zíris Qré","H","Aridáni-Soldier","Unk","Unk","Unk","2354 AS"
"Yán Kór","Murga Ta Su","H","Unk","Unk","Unk",32,"2354 AS"
"Yán Kór","Náitl Álni Áld","H","Daughter","Unk","Unk",6,"2361 AS"
"Yán Kór","Niktanbó Hokóida","H","Soldier","Unk","Unk","Unk","2354 AS"
"Yán Kór","Nmri Dimáni","H","Soldier","Change","Lord of Sacrifice","Unk","2354 AS"
